y_true,proba,rank,contact_rate,cum_buyers,gain,random_gain,lift,model,version
0,0.8254883,184,0.07537894305612454,148,0.387434554973822,0.07537894305612454,5.13982472114728,XGBoost,tuned
0,0.8253847,185,0.07578861122490782,148,0.387434554973822,0.07578861122490782,5.112041884816755,XGBoost,tuned
1,0.82274026,186,0.07619827939369112,149,0.3900523560209424,0.07619827939369112,5.118912908855486,XGBoost,tuned
1,0.82177025,187,0.0766079475624744,150,0.39267015706806285,0.0766079475624744,5.125710446006104,XGBoost,tuned
0,0.82176656,188,0.07701761573125768,150,0.39267015706806285,0.07701761573125768,5.098446028740114,XGBoost,tuned
1,0.820987,189,0.07742728390004097,151,0.39528795811518325,0.07742728390004097,5.1052799246516525,XGBoost,tuned
1,0.8187988,190,0.07783695206882425,152,0.39790575916230364,0.07783695206882425,5.112041884816754,XGBoost,tuned
0,0.8184056,191,0.07824662023760753,152,0.39790575916230364,0.07824662023760753,5.0852772676187605,XGBoost,tuned
1,0.8180173,192,0.07865628840639083,153,0.4005235602094241,0.07865628840639083,5.092072971204188,XGBoost,tuned
1,0.81744176,193,0.07906595657517411,154,0.4031413612565445,0.07906595657517411,5.098798252990804,XGBoost,tuned
1,0.8163794,194,0.07947562474395739,155,0.40575916230366493,0.07947562474395739,5.105454201975496,XGBoost,tuned
1,0.8152785,195,0.07988529291274069,156,0.4083769633507853,0.07988529291274069,5.112041884816754,XGBoost,tuned
1,0.814314,196,0.08029496108152397,157,0.4109947643979058,0.08029496108152397,5.118562346404531,XGBoost,tuned
0,0.8139197,197,0.08070462925030725,157,0.4109947643979058,0.08070462925030725,5.092579796422782,XGBoost,tuned
1,0.81110525,198,0.08111429741909054,158,0.41361256544502617,0.08111429741909054,5.0991326881379235,XGBoost,tuned
1,0.810961,199,0.08152396558787382,159,0.4162303664921466,0.08152396558787382,5.1056197216448735,XGBoost,tuned
1,0.80931824,200,0.0819336337566571,160,0.418848167539267,0.0819336337566571,5.112041884816754,XGBoost,tuned
0,0.8086178,201,0.0823433019254404,160,0.418848167539267,0.0823433019254404,5.086608840613685,XGBoost,tuned
0,0.8081742,202,0.08275297009422368,160,0.418848167539267,0.08275297009422368,5.061427608729459,XGBoost,tuned
1,0.8025394,203,0.08316263826300696,161,0.4214659685863874,0.08316263826300696,5.067972558223506,XGBoost,tuned
0,0.8021628,204,0.08357230643179026,161,0.4214659685863874,0.08357230643179026,5.043129555487115,XGBoost,tuned
0,0.8018315,205,0.08398197460057354,161,0.4214659685863874,0.08398197460057354,5.01852892350913,XGBoost,tuned
1,0.7969322,206,0.08439164276935682,162,0.42408376963350786,0.08439164276935682,5.025186804249479,XGBoost,tuned
1,0.7955003,207,0.08480131093814011,163,0.42670157068062825,0.08480131093814011,5.031780357639679,XGBoost,tuned
1,0.7953209,208,0.08521097910692339,164,0.4293193717277487,0.08521097910692339,5.038310511478051,XGBoost,tuned
1,0.79456437,209,0.08562064727570667,165,0.4319371727748691,0.08562064727570667,5.044778175806007,XGBoost,tuned
1,0.794516,210,0.08603031544448997,166,0.43455497382198954,0.08603031544448997,5.05118424333084,XGBoost,tuned
1,0.7939697,211,0.08643998361327325,167,0.43717277486910994,0.08643998361327325,5.057529589836481,XGBoost,tuned
1,0.79371375,212,0.08684965178205653,168,0.4397905759162304,0.08684965178205653,5.063815074582634,XGBoost,tuned
0,0.793067,213,0.08725931995083983,168,0.4397905759162304,0.08725931995083983,5.0400412948897575,XGBoost,tuned
0,0.7913303,214,0.0876689881196231,168,0.4397905759162304,0.0876689881196231,5.016489700053824,XGBoost,tuned
1,0.79094726,215,0.08807865628840639,169,0.4424083769633508,0.08807865628840639,5.0228783635699505,XGBoost,tuned
0,0.7901836,216,0.08848832445718968,169,0.4424083769633508,0.08848832445718968,4.99962429707194,XGBoost,tuned
0,0.783051,217,0.08889799262597296,169,0.4424083769633508,0.08889799262597296,4.976584553767462,XGBoost,tuned
1,0.77937716,218,0.08930766079475624,170,0.44502617801047123,0.08930766079475624,4.983068351025506,XGBoost,tuned
1,0.7786931,219,0.08971732896353954,171,0.4476439790575916,0.08971732896353954,4.989492935523201,XGBoost,tuned
1,0.77721024,220,0.09012699713232282,172,0.450261780104712,0.09012699713232282,4.995859114707282,XGBoost,tuned
1,0.7768346,221,0.0905366653011061,173,0.45287958115183247,0.0905366653011061,5.002167681410059,XGBoost,tuned
1,0.77607286,222,0.0909463334698894,174,0.45549738219895286,0.0909463334698894,5.008419414178576,XGBoost,tuned
1,0.775235,223,0.09135600163867268,175,0.4581151832460733,0.09135600163867268,5.01461507759491,XGBoost,tuned
0,0.77415186,224,0.09176566980745596,175,0.4581151832460733,0.09176566980745596,4.992228403141362,XGBoost,tuned
0,0.7725007,225,0.09217533797623925,175,0.4581151832460733,0.09217533797623925,4.970040721349622,XGBoost,tuned
0,0.7721947,226,0.09258500614502253,175,0.4581151832460733,0.09258500614502253,4.948049390724181,XGBoost,tuned
0,0.7701959,227,0.09299467431380581,175,0.4581151832460733,0.09299467431380581,4.9262518163157045,XGBoost,tuned
1,0.7698803,228,0.09340434248258911,176,0.4607329842931937,0.09340434248258911,4.932671994121429,XGBoost,tuned
0,0.76950926,229,0.09381401065137239,176,0.4607329842931937,0.09381401065137239,4.911131941745353,XGBoost,tuned
1,0.7693613,230,0.09422367882015567,177,0.46335078534031415,0.09422367882015567,4.917562030503073,XGBoost,tuned
0,0.7686122,231,0.09463334698893897,177,0.46335078534031415,0.09463334698893897,4.896273883184878,XGBoost,tuned
0,0.7650904,232,0.09504301515772225,177,0.46335078534031415,0.09504301515772225,4.875169254378046,XGBoost,tuned
1,0.76476884,233,0.09545268332650553,178,0.46596858638743455,0.09545268332650553,4.881670898591106,XGBoost,tuned
1,0.7643042,234,0.09586235149528882,179,0.468586387434555,0.09586235149528882,4.888116973195507,XGBoost,tuned
1,0.7641052,235,0.0962720196640721,180,0.4712041884816754,0.0962720196640721,4.8945081875905085,XGBoost,tuned
1,0.7640139,236,0.09668168783285538,181,0.4738219895287958,0.09668168783285538,4.900845239151655,XGBoost,tuned
1,0.7620863,237,0.09709135600163868,182,0.47643979057591623,0.09709135600163868,4.907128813484436,XGBoost,tuned
1,0.759773,238,0.09750102417042196,183,0.4790575916230366,0.09750102417042196,4.913359584671564,XGBoost,tuned
1,0.7577883,239,0.09791069233920524,184,0.4816753926701571,0.09791069233920524,4.919538215514031,XGBoost,tuned
1,0.75756717,240,0.09832036050798854,185,0.48429319371727747,0.09832036050798854,4.9256653577661424,XGBoost,tuned
0,0.75423056,241,0.09873002867677182,185,0.48429319371727747,0.09873002867677182,4.905226912298233,XGBoost,tuned
1,0.75202537,242,0.0991396968455551,186,0.4869109947643979,0.0991396968455551,4.911362554627667,XGBoost,tuned
1,0.7513749,243,0.09954936501433839,187,0.4895287958115183,0.09954936501433839,4.917447697843277,XGBoost,tuned
