Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Admin_Duration_per_Page,Info_Duration_per_Page,Product_Duration_per_Page,Total_PageTypes,Total_Duration,Avg_Duration_per_Page,Product_minus_Admin,Exit_minus_Bounce,PageValues_x_ProductRelated,Exit_x_Bounce,Admin_x_Info,Duration_x_PageValues,IsSpecialDay,Administrative_yeojohnson,Administrative_Duration_yeojohnson,Informational_yeojohnson,Informational_Duration_yeojohnson,ProductRelated_yeojohnson,BounceRates_yeojohnson,ExitRates_yeojohnson,PageValues_yeojohnson,Browser_yeojohnson,TrafficType_yeojohnson,Total_PageTypes_yeojohnson,Total_Duration_yeojohnson,Exit_minus_Bounce_yeojohnson,PageValues_x_ProductRelated_yeojohnson,Exit_x_Bounce_yeojohnson,Admin_x_Info_yeojohnson,ProductRelated_bin_low,ProductRelated_bin_medium,PageValues_bin_low,PageValues_bin_zero,Total_Duration_bin_Q1,Total_Duration_bin_Q2,Total_Duration_bin_Q3,Total_Duration_bin_Q4,Revenue
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.673792537265417,-0.6188946976128896,-0.4501370719237804,1.268054061063869,-0.3189622887554073,-0.3102395831740536,6,-1.2397757402907557,-0.7940171892718674,-0.0638144941472071,-0.2673738293778557,2,0,-1.5452568695628948,-0.4096259846028987,-1.8972426088131835,-1.774919112324987,-1.325171232203444,1.7100768468950749,0.0285098328591328,1.7181911329876494,0.2149144098324904,-0.5707981420883487,0.2800951843889037,0.4226796492164337,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-1.161677108431683,-0.8567076810516464,0.6332652460830996,-0.6930923636361837,-1.3504288435915408,-0.3351750553468741,-3.125515295924026,-2.4725931690059912,0.7692864252382945,0.2071559702979863,-0.9171238647654476,0.2554628598937981,True,False,True,False,True,False,False,False,0
-0.4020291119668349,-0.3811392129449308,-0.39882420493502,-0.2462572269729229,-0.5616643543111182,-0.5398385888462855,-0.4501370719237804,-0.3567007449785959,-0.3189622887554073,-0.3102395831740536,7,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.5163474760976794,0,0,-0.6373875728274447,-0.4096259846028987,-1.2315644282086236,-1.3625176712129732,-1.167235028764139,3.2198017405844137,-0.1596352423442832,0.0934363269451845,0.1791497479634022,0.1605642288976962,0.160338940940905,0.3723039562900935,0,-0.5356916072732623,-0.6090952031539931,-0.8434409508983215,-0.5736492930909793,-0.8922555407229197,-0.8567076810516464,-0.4701447653146189,-0.6930923636361837,-1.3504288435915408,-0.7838643150967812,-2.1649813616413853,-2.0509705246803125,0.0871679624859075,0.173681066298754,0.1399844538224312,0.1517774645080836,True,False,True,False,True,False,False,False,0
-0.4020291119668349,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.5616643543111182,-0.609517366754248,1.3913375686264615,1.4485823656252328,-0.3189622887554073,2.6948986014603307,6,-1.2397757402907557,-0.7940171892718674,-0.4800923675126068,-0.018400182658032,2,0,-0.769300507472393,-0.4096259846028987,-1.3905265810548888,-1.3625176712129732,-1.315793901344802,3.629599343232553,-0.1596352423442832,0.0572447969987712,0.1791497479634022,2.015467066544179,0.160338940940905,0.4196886343033446,1,-0.5356916072732623,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-0.8922555407229197,0.4117982530838461,0.6768660104861968,-0.6930923636361837,-1.3504288435915408,-0.0187022225033939,-2.1649813616413853,-2.4465531263479656,0.0548232910791023,0.173681066298754,0.7199065051500121,0.1517774645080836,True,False,True,False,True,False,False,False,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.6962181738562767,-0.6287929912970114,3.969402083074957,3.4343938024538225,-0.3189622887554073,-0.3102395831740536,7,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,3.965178164859146,2,0,-1.5452568695628948,-0.4096259846028987,-2.069883505801038,-1.7973447489158467,-1.3350695258875658,1.674394329056366,0.0060841962682731,-0.5350082806211343,0.222067342206308,13.632489913559924,0.2800951843889037,0.4258368316246944,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-1.2196967767759228,0.4785319643903117,0.9497944031496436,-0.6930923636361837,-1.3504288435915408,0.917170860959439,-3.1816986036110486,-2.500218457637577,-0.7773866968659381,0.2138071985090844,1.0668123792796818,0.2554628598937981,True,False,True,False,True,False,False,False,0
2.9009767277680294,3.704901500673999,0.3851425242052472,-0.1331182675194409,-0.2477054420390813,0.0594297395566449,-0.2505449824785274,-0.3538116926360809,3.881219585670104,-0.3102395831740536,5,-0.1369798135909032,-0.2092368492366789,-0.8963702408780065,0.9774944042212624,2,0,0.949736888790358,-0.0961043829015502,0.0789979655279285,3.0384138099341955,3.6312129727112032,0.8991681248164047,-3.1486821698071106,-0.1032667101575535,-0.9613992131191532,0.088645744332205,1.117289499593257,14.093534909426085,0,0.9607179933818284,0.5758954605622192,0.2123042126452346,-0.2093512460602731,-0.3073498660689384,-0.3616902347103735,-0.4653633530162302,0.2588032059275956,-0.2445370890441463,0.5295009877619244,1.5019143356661426,1.3074399918470665,-0.1116840024057749,-1.1061539458417726,0.0819803115875821,0.8326196897132088,True,False,True,False,False,False,False,True,1
1.3996104369794546,0.0966487890725699,-0.39882420493502,-0.2462572269729229,-0.6065156274928376,-0.5926381712086929,0.0409228292765913,-0.1761724404172323,-0.3189622887554073,-0.3102395831740536,3,0.9658161131089492,-0.2092368492366789,-0.4800923675126068,0.2305734640617916,0,1,0.0402768664376322,-0.4096259846028987,-1.5061288646168671,0.3942706045515969,-0.7422466091090458,-0.5323547715099074,-2.0061260644722925,-0.2170952696938236,0.1934556127110375,-0.0072094747024348,-0.5581985197470869,0.2367486772623614,0,0.6959501789919225,0.0858192059522065,-0.8434409508983215,-0.5736492930909793,-0.9959506941543068,0.0385366961312422,-0.2028696429264153,-0.6930923636361837,-0.2445370890441463,0.1916432409236823,0.3381647329278346,-1.092051223698756,-0.2550320222491477,0.1871152568771744,-0.0072573526452482,-0.6664508568091343,True,False,True,False,False,True,False,False,0
1.6998836951371696,0.4245646112119395,2.737042711626049,0.1780138709776345,-0.180428532266502,-0.0075448219120011,-0.1153235029235269,-0.166914565869005,-0.013939906910146,-0.3102395831740536,6,-0.1369798135909032,-0.2092368492366789,-0.8963702408780065,0.728520757501439,2,0,0.1572529261081259,0.0476349575625208,-0.0092058132927273,4.256497874496716,0.5950336602775729,0.1131996387108868,-1.880312227403672,-0.051591062945478,0.0025151569437293,0.0192491724249734,4.652654278387146,-0.0082947138326728,0,0.7667816940430707,0.2707190865100579,0.3429433037595136,0.1068440352072296,-0.2115370154071352,-0.1368980006732973,-0.1908340721189842,-0.0144201937508258,-0.2445370890441463,0.4459262958494313,1.8107796394901172,0.4443973193931737,-0.0536727438258629,0.0025139942906572,0.0189146375282502,2.215592307392655,True,False,True,False,False,False,False,True,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.5616643543111182,-0.2818317495272698,-0.4501370719237804,-0.588808580602776,-0.3189622887554073,-0.3102395831740536,2,-1.2397757402907557,-0.7940171892718674,1.185019125948992,-0.5163474760976794,2,0,-1.5452568695628948,-0.4096259846028987,-0.6429587743984343,-1.6627909293706882,-0.988108284117824,1.4908295215446306,0.1406380158134317,-0.1386715086789955,0.1791497479634022,0.2650445703961308,0.2800951843889037,0.3151692798403994,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-0.8922555407229197,-0.8567076810516464,-0.9115361004806152,-0.6930923636361837,-1.3504288435915408,-0.7838643150967812,-2.8506881752186826,-1.6159430193379545,-0.1539440641725373,0.173681066298754,0.2133816575254088,0.2554628598937981,True,False,True,False,False,True,False,False,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.4046848981750997,-0.5208668592676868,0.4969070358756198,0.9069974302777442,-0.3189622887554073,2.6948986014603307,6,-0.1369798135909032,-0.2092368492366789,1.6012969993143915,1.7244153443807335,2,0,-1.5452568695628948,-0.4096259846028987,-0.8749431312442819,-1.5058114732346697,-1.227143393858241,2.4260884910550686,0.2976174719494501,0.4100903944021243,0.1290792213466787,0.4506934046261179,0.2800951843889037,0.3914124655361027,1,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-0.5701286898388126,0.2765730848668724,0.5260545151010383,-0.6930923636361837,-0.2445370890441463,0.696664417919586,-2.483044727171401,-2.2066690665414064,0.3131483003383382,0.1261812721249879,0.3195978961878018,0.2554628598937981,True,False,True,False,True,False,False,False,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.6513669006745572,-0.5720080433196814,-0.4501370719237804,-0.1761724404172323,-0.3189622887554073,-0.3102395831740536,6,0.9658161131089492,-0.2092368492366789,0.3524633792181926,-0.018400182658032,2,1,-1.5452568695628948,-0.4096259846028987,-1.6407163990637674,-1.752493475734127,-1.2782845779102356,1.6987317752664244,0.0509354694499927,0.2739646315065481,0.2077614774586728,0.0793017464830796,0.2800951843889037,0.4077245746509885,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-1.1050564935822318,-0.8567076810516464,-0.2028696429264153,-0.6930923636361837,-0.2445370890441463,-0.0187022225033939,-3.069737491239422,-2.3436680809606534,0.2267128732055707,0.2004903155721249,0.0739236576573553,0.2554628598937981,True,False,True,False,True,False,False,False,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.6962181738562767,-0.6287929912970114,3.969402083074957,3.4343938024538225,-0.3189622887554073,-0.3102395831740536,7,-1.2397757402907557,3.299445190974452,-0.8963702408780065,1.7244153443807335,2,0,-1.5452568695628948,-0.4096259846028987,-2.069883505801038,-1.7973447489158467,-1.3350695258875658,1.674394329056366,0.0060841962682731,-0.5350082806211343,0.222067342206308,13.632489913559924,0.2800951843889037,0.4258368316246944,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-1.2196967767759228,0.4785319643903117,0.9497944031496436,-0.6930923636361837,1.0005126726652616,0.696664417919586,-3.1816986036110486,-2.500218457637577,-0.7773866968659381,0.2138071985090844,1.0668123792796818,0.2554628598937981,True,False,True,False,True,False,False,False,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.673792537265417,-0.418324009803054,-0.4501370719237804,1.268054061063869,-0.3189622887554073,-0.3102395831740536,6,-0.1369798135909032,-0.2092368492366789,1.185019125948992,2.222362637820381,2,0,-1.5452568695628948,-0.4096259846028987,-1.2823863877799178,-1.774919112324987,-1.1246005443936082,1.4512489452214867,0.0285098328591328,1.7181911329876494,0.2149144098324904,-0.5707981420883487,0.2800951843889037,0.3587051635753623,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-1.161677108431683,-0.8567076810516464,0.6332652460830996,-0.6930923636361837,-0.2445370890441463,0.7689913444754853,-3.125515295924026,-1.943295582381476,0.7692864252382945,0.2071559702979863,-0.9171238647654476,0.2554628598937981,True,False,True,False,False,True,False,False,0
2.3004302114525994,1.2060074869214277,-0.39882420493502,-0.2462572269729229,-0.0683003493122031,-0.2195900498902069,-0.4501370719237804,-0.866191768661943,1.5569740852447398,-0.3102395831740536,6,-0.1369798135909032,-0.2092368492366789,0.7687412525835923,-0.018400182658032,2,1,0.3654091768814086,-0.4096259846028987,-0.2356875949541267,1.8333056572053763,0.7401602100582979,0.2612355670755102,-2.3687305607648024,-0.4160546967381626,-0.1063418738922636,0.3899050264699676,-0.917467250091083,1.1524102659900728,0,0.877429457163403,0.4504639215844027,-0.8434409508983215,-0.5736492930909793,-0.0726289436854814,-0.8567076810516464,-1.598705920795683,0.2524277103541545,-0.2445370890441463,-0.0187022225033939,1.0997512696051384,0.5224968352872267,-0.559972377668031,-0.1083779551933861,0.2876950074996567,-1.2030368208254714,True,False,True,False,False,False,False,True,1
-0.4020291119668349,-0.2267595990855025,-0.39882420493502,-0.2462572269729229,-0.0458747127213434,-0.2721418409733401,-0.0224397279277973,0.0101793753101409,-0.3189622887554073,-0.3102395831740536,0,-0.1369798135909032,-0.2092368492366789,0.7687412525835923,-0.7653211228175031,2,0,-0.3792151150223316,-0.4096259846028987,-0.2852265259099666,-0.8467280296231983,-0.7451586670317656,-4.861676046832813,0.3561543992454914,0.0326191032379382,0.0146323033655964,-0.0002284224124344,0.160338940940905,0.2376775139223804,0,-0.5356916072732623,-0.3015429631929961,-0.8434409508983215,-0.5736492930909793,-0.0478157498492016,-0.0232079444148531,0.0100942773000041,-0.6930923636361837,-0.2445370890441463,-1.3845341769552053,-1.160277497942332,-1.0977684136019334,0.0318168989550298,0.014593168796598,-0.0002284703812851,0.1517774645080836,True,False,True,False,False,True,False,False,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.471961807947679,-0.4542704447611804,0.3534154936768279,0.4146475048079531,-0.3189622887554073,-0.3102395831740536,7,0.9658161131089492,-0.2092368492366789,-0.8963702408780065,2.222362637820381,2,1,-1.5452568695628948,-0.4096259846028987,-0.8602984624948659,-1.573088383007249,-1.160546979351735,2.0250750386211456,0.2303405621768708,0.0612320111311252,0.1505380184681316,0.1465428526135676,0.2800951843889037,0.3701707207422037,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-0.7005987109835025,0.2268522739682688,0.3101763116238971,-0.6930923636361837,-0.2445370890441463,0.7689913444754853,-2.638154779823361,-2.0339078817491427,0.0584703194482789,0.1466313261869616,0.1292013746619108,0.2554628598937981,True,False,True,False,False,True,False,False,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.6513669006745572,-0.6287929912970114,3.969402083074957,3.4343938024538225,-0.3189622887554073,-0.3102395831740536,3,-1.2397757402907557,-0.2092368492366789,2.017574872679792,-0.7653211228175031,2,0,-1.5452568695628948,-0.4096259846028987,-1.803595219483289,-1.752493475734127,-1.3350695258875658,1.774194154421182,0.0509354694499927,-0.5350082806211343,0.2077614774586728,13.632489913559924,0.2800951843889037,0.4258368316246944,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-1.1050564935822318,0.4785319643903117,0.9497944031496436,-0.6930923636361837,-0.2445370890441463,-1.3845341769552053,-3.069737491239422,-2.500218457637577,-0.7773866968659381,0.2004903155721249,1.0668123792796818,0.2554628598937981,True,False,True,False,True,False,False,False,0
-0.4020291119668349,-0.3614191892767557,-0.39882420493502,-0.2462572269729229,-0.5392387177202583,-0.5438760507437563,-0.4501370719237804,-0.6575812670231337,-0.3189622887554073,-0.3102395831740536,5,0.9658161131089492,-0.2092368492366789,-0.8963702408780065,-0.5163474760976794,0,1,-0.6044093391662076,-0.4096259846028987,-1.1803857478058524,-1.3400920346221132,-1.151552466993435,3.386002463341902,-0.1372096057534234,-0.2074441950993533,0.1719968155895846,0.296001706089723,0.160338940940905,0.3673018104941616,0,-0.5356916072732623,-0.564447782693573,-0.8434409508983215,-0.5736492930909793,-0.8423980885976082,-0.8567076810516464,-1.065033586574012,-0.6930923636361837,-0.2445370890441463,-0.7838643150967812,-2.116724930947921,-2.01106180862959,-0.2420265548658286,0.1669414902664863,0.2330322139426846,0.1517774645080836,True,False,True,False,False,True,False,False,0
-0.7023023701245499,-0.4600193076176314,-0.39882420493502,-0.2462572269729229,-0.1580028956756422,-0.3240297383911573,-0.4501370719237804,-0.5516713217036918,-0.3189622887554073,-0.3102395831740536,5,2.068612039808802,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,2,0,-1.5452568695628948,-0.4096259846028987,-0.3848347419806958,-1.2591294707352123,-1.0303062729817116,3.976028932789799,0.5442994744489077,-0.1015342497799114,0.0503969652346846,0.2483277134160217,0.2800951843889037,0.3286288469493001,0,-1.1288902682310609,-0.8048751092653356,-0.8434409508983215,-0.5736492930909793,-0.1817212310111823,-0.8567076810516464,-0.8330852318702328,-0.6930923636361837,-1.3504288435915408,-0.3351750553468741,-1.9459440910769683,-1.714334815432243,-0.1096690052019646,0.0499400621689974,0.2023983232787841,0.2554628598937981,True,False,True,False,False,True,False,False,0
-0.4020291119668349,-0.2954979673002844,-0.39882420493502,-0.2462572269729229,-0.5616643543111182,-0.5894082016907164,-0.4501370719237804,-0.3567007449785959,-0.3189622887554073,-0.3102395831740536,0,-1.2397757402907557,-0.7940171892718674,0.3524633792181926,-0.5163474760976794,0,1,-0.4941678152129293,-0.4096259846028987,-1.344650400868976,-1.3625176712129732,-1.1311633959639238,3.120298638626595,-0.1596352423442832,0.0934363269451845,0.1791497479634022,0.1605642288976962,0.160338940940905,0.3607984657329922,0,-0.5356916072732623,-0.426908872328236,-0.8434409508983215,-0.5736492930909793,-0.8922555407229197,-0.8567076810516464,-0.4701447653146189,-0.6930923636361837,-1.3504288435915408,-0.7838643150967812,-2.1649813616413853,-1.9597013646338863,0.0871679624859075,0.173681066298754,0.1399844538224312,0.1517774645080836,True,False,True,False,False,True,False,False,0
0.4987906625063099,-0.006458763249603,-0.39882420493502,-0.2462572269729229,-0.1131516224939227,-0.3826380562576677,-0.4501370719237804,-0.5650026515212443,-0.3189622887554073,-0.3102395831740536,1,2.068612039808802,-0.7940171892718674,-0.0638144941472071,-0.7653211228175031,2,1,-0.0043093164450347,-0.4096259846028987,-0.431458258212854,-0.0131851649226328,-0.6353540464801937,-0.6438432255939701,-0.6119422850002326,-0.1148655795974639,0.0360911004870494,0.2543286391849449,-0.1989297894030909,0.2026539808353319,0,0.3631021885640168,-0.0065129267250347,-0.8434409508983215,-0.5736492930909793,-0.1251739618831151,-0.8567076810516464,-0.8608935660179616,-0.6930923636361837,-1.3504288435915408,-1.3845341769552053,-0.0132630412760395,-0.8901723480970924,-0.1253011299170296,0.0358552903174752,0.2063720223420335,-0.2130598434178637,True,False,True,False,False,False,True,False,0
